danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.415,0.89,0.0546,0.000131,0.339,0.107,0.179,127.705,7
0.607,0.787,0.0277,0.000335,0.00773,0.111,0.479,113.795,7
0.576,0.872,0.0508,0.000291,0.0241,0.152,0.453,126.341,7
0.319,0.905,0.099,0.000509,2.88e-05,0.358,0.234,128.241,7
0.345,0.942,0.0746,0.000287,0.000698,0.217,0.145,151.259,7
0.334,0.854,0.0494,0.00235,0.00114,0.158,0.284,100.175,7
0.196,0.936,0.113,0.000895,0.000109,0.0827,0.152,102.731,7
0.263,0.759,0.0431,0.0555,0.0,0.231,0.429,179.904,7
0.311,0.958,0.0671,0.00439,6.27e-05,0.0555,0.212,91.687,7
0.261,0.788,0.0439,0.00213,2.35e-05,0.0995,0.266,85.924,7
0.324,0.896,0.0825,0.000966,8.79e-06,0.117,0.268,147.694,7
0.446,0.802,0.0483,0.0103,0.000199,0.567,0.771,168.393,7
0.442,0.523,0.0273,0.00254,6.18e-06,0.349,0.654,146.501,7
0.533,0.872,0.0468,0.0177,4.4e-05,0.235,0.487,102.003,7
0.546,0.712,0.0613,0.0825,0.0,0.315,0.645,99.441,7
0.461,0.488,0.0287,0.115,0.0,0.128,0.33,145.778,7
0.504,0.95,0.0846,0.00886,0.0931,0.141,0.632,121.442,7
0.347,0.935,0.114,0.00883,0.00112,0.125,0.622,161.638,7
0.353,0.838,0.0529,0.152,0.0176,0.115,0.269,104.688,7
0.36,0.978,0.137,0.000154,0.00449,0.12,0.458,146.694,7
0.628,0.934,0.0527,0.00682,1.11e-05,0.0853,0.491,126.539,7
0.633,0.849,0.0339,0.000561,1.08e-05,0.0988,0.618,122.785,7
0.374,0.921,0.101,4.43e-05,0.0,0.212,0.827,187.92,7
0.63,0.913,0.0897,0.00552,0.0,0.18,0.543,146.796,7
0.474,0.91,0.048,7.8e-05,0.000937,0.224,0.533,143.359,7
0.621,0.862,0.0411,0.000493,0.0068,0.0838,0.475,126.851,7
0.297,0.46,0.0278,0.00353,0.00231,0.068,0.391,93.801,7
0.17,0.184,0.0355,0.000635,0.00608,0.157,0.101,71.009,7
0.263,0.447,0.0393,0.0397,0.0108,0.144,0.119,135.344,7
0.492,0.552,0.0341,0.0151,3.74e-05,0.0723,0.656,105.623,7
0.373,0.447,0.0289,0.119,0.000243,0.115,0.516,102.855,7
0.333,0.626,0.0721,0.0353,0.000953,0.0606,0.507,138.298,7
0.263,0.519,0.0341,0.0393,1.6e-06,0.56,0.308,138.34,7
0.287,0.269,0.036,0.253,0.00418,0.0599,0.174,126.663,7
0.23,0.463,0.0339,0.0447,0.0031,0.105,0.123,147.204,7
0.559,0.472,0.0347,0.24,0.0,0.221,0.175,91.738,7
0.359,0.522,0.0584,0.077,0.000127,0.299,0.712,202.446,7
0.267,0.204,0.0317,0.527,0.0,0.0924,0.0903,169.486,7
0.432,0.407,0.033,0.264,0.0,0.112,0.484,175.642,7
0.26,0.329,0.0375,0.391,0.0,0.117,0.161,152.723,7
0.363,0.493,0.0385,0.224,0.000129,0.2,0.479,144.141,7
0.519,0.045,0.0515,0.616,0.0,0.156,0.38,72.748,7
0.799,0.404,0.0461,0.11,0.0,0.387,0.893,131.012,7
0.6,0.484,0.0354,0.164,1.41e-05,0.0682,0.831,114.029,7
0.341,0.324,0.025,0.13,1.11e-06,0.134,0.321,78.662,7
0.667,0.578,0.0281,0.0293,0.0,0.0429,0.903,134.005,7
0.246,0.368,0.0363,0.0819,0.0,0.123,0.181,71.376,7
0.405,0.603,0.0377,0.00634,0.000248,0.251,0.506,128.667,7
0.442,0.099,0.069,0.49,0.0,0.14,0.205,145.059,7
0.313,0.0539,0.0775,0.766,0.895,0.326,0.0695,64.832,7
0.399,0.97,0.0625,0.00298,0.000113,0.116,0.701,161.801,7
0.467,0.432,0.0283,0.175,0.001,0.226,0.238,142.642,7
0.417,0.534,0.0374,0.0886,0.000943,0.0901,0.602,178.63,7
0.467,0.324,0.0255,0.615,0.0248,0.118,0.166,94.301,7
0.309,0.11,0.0419,0.98,0.862,0.0868,0.133,178.751,7
0.315,0.235,0.0337,0.369,0.000843,0.1,0.115,76.632,7
0.687,0.643,0.0272,0.0986,9.62e-06,0.0988,0.344,118.502,7
0.566,0.385,0.0304,0.796,7.63e-06,0.103,0.571,114.227,7
0.423,0.442,0.0268,0.22,0.0,0.139,0.296,144.556,7
0.369,0.948,0.0376,0.141,0.253,0.169,0.696,94.459,7
0.658,0.896,0.051,0.0907,0.328,0.334,0.225,118.897,7
0.283,0.698,0.0305,0.0449,0.15,0.32,0.353,182.864,7
0.592,0.895,0.0285,0.0858,0.788,0.287,0.71,112.732,7
0.0734,0.439,0.051,0.314,0.89,0.369,0.497,81.138,7
0.332,0.623,0.08,0.222,0.000895,0.278,0.413,183.097,7
0.368,0.0595,0.036,0.941,0.889,0.0827,0.338,90.127,7
0.336,0.792,0.084,0.00351,0.00175,0.0437,0.427,155.587,7
0.452,0.574,0.0674,0.0191,0.000111,0.112,0.229,142.076,7
0.424,0.662,0.0434,0.00152,0.0241,0.176,0.627,137.347,7
0.362,0.6,0.0463,0.00183,0.0426,0.0814,0.658,148.462,7
0.386,0.679,0.0354,0.000394,0.00123,0.124,0.474,95.103,7
0.759,0.297,0.058,0.955,0.224,0.117,0.961,79.318,7
0.318,0.65,0.0375,0.0802,0.132,0.0962,0.368,149.994,7
0.492,0.0499,0.0484,0.753,0.834,0.139,0.631,101.366,7
0.343,0.0213,0.0386,0.829,0.684,0.121,0.54,111.372,7
0.401,0.544,0.0392,0.0126,0.0448,0.145,0.513,77.17,7
0.317,0.431,0.0415,0.0467,0.0457,0.239,0.133,132.652,7
0.394,0.682,0.111,0.0335,0.000231,0.307,0.361,100.646,7
0.378,0.467,0.0515,0.025,3.61e-05,0.316,0.503,101.73,7
0.299,0.562,0.0733,0.00278,0.253,0.229,0.575,168.835,7
0.511,0.862,0.0288,0.0148,0.329,0.313,0.68,101.97,7
0.413,0.65,0.0369,0.401,0.18,0.0921,0.363,117.767,7
0.149,0.344,0.0584,0.789,0.967,0.12,0.0922,77.471,7
0.211,0.933,0.047,0.0121,0.392,0.258,0.447,137.312,7
0.458,0.774,0.0274,0.0382,0.0019,0.263,0.604,79.633,7
0.222,0.63,0.0369,0.0184,0.0677,0.217,0.239,149.93,7
0.213,0.788,0.0411,0.0855,0.167,0.2,0.414,140.633,7
0.597,0.652,0.0475,0.923,0.058,0.112,0.28,153.278,7
0.65,0.538,0.0327,0.72,0.784,0.0851,0.679,165.536,7
0.519,0.982,0.108,0.00203,0.00055,0.0971,0.361,97.745,7
0.799,0.714,0.0421,0.286,0.0,0.145,0.67,123.207,7
0.594,0.898,0.0452,0.0231,0.0,0.0627,0.808,161.512,7
0.566,0.892,0.0339,0.0151,0.000406,0.0873,0.71,138.569,7
0.731,0.807,0.0427,0.00475,0.00328,0.127,0.625,123.052,7
0.736,0.571,0.0376,0.049,0.00398,0.067,0.557,127.021,7
0.789,0.816,0.0303,0.00206,0.000181,0.0508,0.957,131.949,7
0.697,0.59,0.0314,0.0237,0.0194,0.0999,0.423,123.99,7
0.531,0.785,0.0519,0.000167,0.0341,0.282,0.535,77.119,7
0.61,0.778,0.0372,0.000731,0.121,0.131,0.346,130.858,7
0.51,0.494,0.0319,0.619,0.308,0.109,0.27,147.981,7
0.667,0.688,0.0313,0.00716,0.000275,0.167,0.339,131.018,7
0.421,0.552,0.164,0.472,0.929,0.1,0.731,79.712,7
0.359,0.777,0.0684,3.32e-06,0.971,0.389,0.966,173.539,7
0.537,0.918,0.0939,1.85e-05,0.96,0.172,0.797,118.632,7
0.512,0.849,0.418,0.00227,8.49e-05,0.16,0.351,148.807,7
0.514,0.931,0.0638,3.2e-05,0.951,0.35,0.849,107.368,7
0.374,0.95,0.119,0.000241,0.119,0.237,0.63,125.434,7
0.428,0.849,0.0679,0.00023,0.373,0.196,0.77,118.431,7
0.273,0.975,0.151,5.85e-06,0.876,0.341,0.198,168.028,7
0.553,0.877,0.0815,5.25e-05,0.912,0.143,0.325,131.719,7
0.304,0.908,0.119,0.000328,0.0409,0.69,0.596,197.666,7
0.413,0.892,0.0442,3.73e-06,0.857,0.174,0.909,124.633,7
0.525,0.838,0.229,3.56e-05,0.507,0.129,0.482,114.075,7
0.464,0.858,0.189,4.76e-05,0.308,0.335,0.447,89.097,7
0.545,0.517,0.0561,1.34e-05,0.855,0.0667,0.708,159.991,7
0.407,0.519,0.0336,0.11,0.889,0.409,0.342,94.001,7
0.568,0.781,0.0266,0.0938,0.0,0.356,0.833,100.119,7
0.255,0.944,0.148,0.000283,0.000561,0.203,0.223,155.958,7
0.431,0.817,0.0341,0.0115,0.0691,0.137,0.597,118.595,7
0.381,0.954,0.0437,0.0563,0.000835,0.537,0.532,155.103,7
0.246,0.975,0.0847,0.00342,0.681,0.143,0.191,145.919,7
0.092,0.906,0.0697,1.88e-05,0.0615,0.429,0.475,180.984,7
0.41,0.557,0.0317,0.432,1.41e-05,0.126,0.661,112.231,7
0.531,0.628,0.0381,0.304,0.0,0.637,0.713,123.163,7
0.357,0.461,0.0272,0.433,0.00277,0.109,0.209,165.734,7
0.369,0.874,0.143,0.0774,0.0,0.547,0.55,162.074,7
0.479,0.959,0.0641,0.00269,0.00188,0.223,0.582,169.886,7
0.779,0.727,0.0336,0.109,0.0,0.0657,0.727,119.935,7
0.464,0.417,0.0256,0.136,0.022,0.0974,0.479,67.528,7
0.618,0.716,0.0367,0.00473,0.822,0.179,0.545,92.174,7
0.374,0.816,0.0578,0.119,8.01e-06,0.0808,0.138,104.56,7
0.593,0.749,0.0475,0.0113,0.106,0.314,0.649,164.959,7
0.555,0.216,0.0721,0.557,0.00416,0.109,0.504,79.109,7
0.429,0.898,0.0974,0.000186,0.0114,0.187,0.383,157.877,7
0.893,0.333,0.0601,0.0081,0.00608,0.0981,0.399,113.846,7
0.494,0.909,0.0622,2.46e-05,0.613,0.0846,0.343,141.021,7
0.553,0.356,0.0282,0.83,0.31,0.14,0.382,125.677,7
0.636,0.635,0.0534,0.11,0.643,0.61,0.192,110.031,7
0.684,0.711,0.0263,0.013,0.24,0.0619,0.477,144.016,7
0.563,0.908,0.034,0.0363,3.14e-05,0.571,0.524,127.969,7
0.375,0.265,0.031,0.889,8.23e-06,0.105,0.0417,131.354,7
0.368,0.966,0.073,0.248,0.663,0.529,0.323,122.243,7
0.559,0.719,0.06,0.212,0.0164,0.436,0.734,98.77,7
0.731,0.695,0.0357,0.0379,1.26e-05,0.617,0.748,100.012,7
0.395,0.892,0.0537,0.0797,0.0,0.706,0.67,148.43,7
0.219,0.827,0.123,0.0477,0.0,0.135,0.121,131.7,7
0.533,0.853,0.062,0.00219,0.000248,0.14,0.48,116.032,7
0.41,0.938,0.18,0.106,1.6e-05,0.857,0.83,92.627,7
0.453,0.977,0.102,0.00314,0.000494,0.106,0.673,170.058,7
0.0827,0.947,0.0774,0.00724,0.0242,0.193,0.312,173.303,7
0.24,0.886,0.217,0.000216,0.229,0.0554,0.36,136.838,7
0.639,0.624,0.0361,0.581,3.54e-06,0.311,0.687,120.443,7
0.53,0.731,0.263,0.138,0.00181,0.538,0.63,142.816,7
0.42,0.428,0.0269,0.402,0.0111,0.292,0.147,126.309,7
0.385,0.647,0.0291,0.0118,0.000366,0.436,0.386,146.975,7
0.564,0.696,0.0906,0.087,0.0,0.0715,0.604,131.048,7
0.52,0.852,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,7
0.328,0.13,0.0307,0.892,0.0129,0.122,0.169,78.454,7
0.401,0.907,0.0679,0.524,0.0,0.48,0.317,90.302,7
0.624,0.899,0.0296,0.0221,0.000137,0.0975,0.79,104.061,7
0.446,0.247,0.0287,0.905,0.233,0.111,0.245,138.328,7
0.551,0.515,0.0321,0.464,0.0569,0.109,0.182,131.112,7
0.55,0.947,0.0735,0.000596,0.0177,0.0999,0.61,127.609,7
0.818,0.794,0.0416,0.019,0.0615,0.0741,0.737,122.428,7
0.271,0.714,0.0329,0.392,0.0,0.115,0.239,94.158,7
0.4,0.933,0.0593,0.000274,0.00365,0.243,0.317,102.587,7
0.545,0.756,0.0301,0.0356,0.0,0.0824,0.858,120.117,7
0.308,0.36,0.0355,0.534,0.032,0.0568,0.0806,80.996,7
0.224,0.796,0.0482,5.61e-05,0.000791,0.185,0.0599,138.944,7
0.347,0.405,0.0343,0.743,0.0,0.229,0.688,176.202,7
0.581,0.859,0.0493,0.014,0.00184,0.519,0.844,131.728,7
0.298,0.402,0.026,0.312,0.00203,0.294,0.358,162.221,7
0.396,0.146,0.0366,0.911,0.0,0.105,0.221,129.683,7
0.499,0.948,0.0652,0.0163,0.0,0.0933,0.832,156.047,7
0.548,0.532,0.0323,0.186,0.000263,0.217,0.405,85.03,7
0.456,0.649,0.036,0.000593,0.564,0.321,0.64,91.173,7
0.215,0.503,0.0463,0.65,0.0283,0.098,0.35,186.866,7
0.63,0.908,0.0326,0.0238,0.592,0.116,0.968,120.522,7
0.395,0.336,0.0295,0.838,0.123,0.11,0.226,137.346,7
0.667,0.688,0.0313,0.00716,0.000275,0.167,0.339,131.018,7
0.552,0.901,0.0326,0.0274,0.00397,0.312,0.872,144.517,7
0.342,0.613,0.0311,0.705,0.0,0.14,0.267,145.84,7
0.27,0.822,0.0482,0.00204,0.00976,0.109,0.135,168.41,7
0.464,0.815,0.223,0.0507,2.02e-05,0.382,0.82,147.959,7
0.166,0.525,0.0329,0.549,0.02,0.161,0.1,175.952,7
0.233,0.871,0.0647,0.24,0.143,0.106,0.278,128.487,7
0.228,0.887,0.09,0.000253,0.233,0.216,0.362,169.555,7
0.404,0.395,0.0255,0.424,0.0136,0.135,0.492,81.655,7
0.51,0.308,0.027,0.0774,0.000412,0.0686,0.835,91.106,7
0.459,0.226,0.0336,0.843,0.28,0.111,0.32,123.541,7
0.532,0.715,0.0357,0.00768,0.86,0.43,0.461,114.976,7
0.562,0.774,0.0304,0.0136,0.815,0.117,0.742,102.511,7
0.303,0.929,0.0523,0.000374,0.00225,0.337,0.482,181.913,7
0.762,0.604,0.11,0.114,0.0,0.0271,0.847,168.007,7
0.583,0.182,0.0793,0.874,0.792,0.108,0.2,106.36,7
0.308,0.926,0.15,0.184,0.0,0.0782,0.193,96.17,7
0.832,0.665,0.155,0.171,0.00136,0.0808,0.421,93.526,7
0.619,0.632,0.0273,0.431,8.05e-06,0.0897,0.265,114.97,7
0.46,0.656,0.0319,0.0703,0.0096,0.27,0.502,121.037,7
0.544,0.241,0.03,0.983,0.774,0.101,0.359,109.437,7
0.474,0.939,0.0445,0.00221,0.244,0.0805,0.614,152.075,7
0.367,0.41,0.0267,0.571,0.0126,0.105,0.205,109.124,7
0.444,0.969,0.0858,7.3e-06,0.166,0.247,0.161,105.043,7
0.541,0.854,0.13,0.501,0.0,0.716,0.857,145.22,7
0.312,0.964,0.11,0.0092,0.499,0.331,0.293,138.125,7
0.283,0.683,0.0303,0.0557,0.846,0.529,0.308,109.766,7
0.439,0.406,0.0264,0.139,0.195,0.115,0.0353,98.972,7
0.624,0.832,0.0449,0.0199,0.753,0.725,0.493,120.933,7
0.305,0.77,0.0276,0.062,0.203,0.0976,0.374,107.367,7
0.202,0.988,0.0804,0.00803,0.49,0.331,0.138,139.46,7
0.385,0.375,0.034,0.781,0.0115,0.15,0.471,134.617,7
0.596,0.437,0.0505,0.471,2.3e-06,0.1,0.814,134.015,7
0.437,0.564,0.0278,0.435,0.559,0.0945,0.152,122.051,7
0.626,0.626,0.0302,0.0128,0.486,0.169,0.697,139.964,7
0.695,0.845,0.0815,0.0679,5.01e-06,0.312,0.634,120.998,7
0.359,0.858,0.0417,7.03e-05,0.000637,0.169,0.657,135.101,7
0.884,0.539,0.208,0.239,0.0,0.0805,0.776,85.008,7
0.365,0.87,0.0363,0.105,0.9,0.323,0.582,133.064,7
0.403,0.938,0.0613,0.00308,0.0,0.193,0.357,109.934,7
0.419,0.665,0.0367,0.0421,0.0675,0.125,0.245,157.064,7
0.486,0.191,0.0298,0.881,3.74e-05,0.101,0.218,111.398,7
0.443,0.89,0.0399,1.79e-05,0.025,0.438,0.802,90.015,7
0.395,0.872,0.0506,3.02e-06,0.814,0.379,0.411,107.649,7
0.645,0.503,0.0357,0.759,0.0,0.283,0.83,123.177,7
0.511,0.752,0.0614,0.441,0.678,0.71,0.615,108.683,7
0.0621,0.887,0.0632,0.0399,0.000156,0.619,0.48,198.441,7
0.425,0.947,0.155,0.000738,0.000327,0.0993,0.159,117.337,7
0.735,0.875,0.111,0.286,0.0,0.0748,0.921,160.736,7
0.374,0.969,0.0527,0.00851,0.00289,0.0656,0.635,181.787,7
0.0978,0.99,0.122,0.00773,0.0763,0.144,0.083,160.701,7
0.235,0.676,0.0409,0.00132,0.0761,0.127,0.234,162.724,7
0.522,0.491,0.0327,0.675,0.000716,0.0999,0.644,101.345,7
0.317,0.324,0.033,0.0282,0.022,0.162,0.0376,84.199,7
0.532,0.633,0.0262,0.0911,0.109,0.151,0.313,124.075,7
0.528,0.87,0.0377,0.0103,0.352,0.108,0.555,137.479,7
0.724,0.377,0.0389,0.753,0.143,0.0683,0.789,128.084,7
0.593,0.736,0.0586,0.166,1.98e-05,0.298,0.757,121.222,7
0.705,0.765,0.0317,0.0573,4.11e-06,0.149,0.627,109.99,7
0.445,0.706,0.0367,0.264,0.801,0.159,0.963,182.418,7
0.37,0.968,0.106,0.00604,2.82e-05,0.162,0.447,165.52,7
0.476,0.71,0.0286,0.206,0.253,0.116,0.412,181.89,7
0.637,0.761,0.0864,0.222,1.62e-05,0.344,0.853,166.104,7
0.297,0.874,0.0521,0.000102,0.0813,0.122,0.465,170.334,7
0.705,0.636,0.037,0.724,0.777,0.116,0.74,93.392,7
0.546,0.76,0.0399,0.00629,4.66e-05,0.0737,0.41,101.936,7
0.456,0.932,0.056,2.37e-06,0.46,0.316,0.399,100.001,7
0.598,0.924,0.0623,0.0205,0.799,0.17,0.611,168.017,7
0.508,0.683,0.0376,0.068,0.0,0.102,0.494,99.978,7
0.462,0.646,0.0365,0.187,0.000668,0.352,0.211,163.988,7
0.331,0.0227,0.0413,0.969,0.905,0.101,0.101,90.978,7
0.538,0.869,0.0824,0.00844,0.18,0.0886,0.728,144.984,7
0.675,0.532,0.0316,0.386,0.167,0.349,0.95,142.045,7
0.484,0.698,0.0496,0.118,0.0452,0.53,0.448,132.103,7
0.742,0.471,0.0326,0.134,0.0903,0.284,0.815,124.95,7
0.583,0.726,0.0454,0.481,0.936,0.104,0.226,120.028,7
0.52,0.737,0.0972,0.156,7.55e-06,0.0866,0.728,149.861,7
0.642,0.691,0.0308,0.068,1.05e-06,0.0771,0.468,114.016,7
0.577,0.727,0.0392,0.119,0.703,0.181,0.187,103.999,7
0.385,0.912,0.0509,1.88e-05,0.336,0.201,0.473,78.441,7
0.506,0.967,0.0635,6.05e-05,0.195,0.0921,0.592,95.354,7
0.649,0.471,0.0283,0.327,0.000126,0.132,0.46,131.935,7
0.481,0.935,0.0302,8.25e-06,0.944,0.314,0.573,99.999,7
0.635,0.461,0.0328,0.169,4.24e-06,0.0829,0.145,126.044,7
0.637,0.85,0.0351,0.00487,0.00018,0.152,0.52,126.106,7
0.454,0.602,0.045,0.0183,0.0245,0.151,0.509,173.803,7
0.567,0.475,0.04,0.61,3.54e-06,0.144,0.351,94.97,7
0.192,0.377,0.0352,0.285,0.813,0.173,0.0976,84.768,7
0.43,0.957,0.129,0.00372,3.19e-06,0.266,0.137,105.174,7
0.515,0.867,0.0363,0.21,7.05e-05,0.204,0.899,95.409,7
0.354,0.477,0.0303,0.568,0.911,0.196,0.0508,77.97,7
0.215,0.978,0.11,0.0237,0.0863,0.248,0.199,150.879,7
0.268,0.305,0.0317,0.937,0.000234,0.0952,0.269,174.775,7
0.548,0.592,0.032,0.781,9.12e-05,0.116,0.64,93.81,7
0.393,0.331,0.0264,0.536,0.143,0.146,0.0626,80.157,7
0.503,0.851,0.058,0.00579,0.021,0.131,0.291,129.856,7
0.671,0.341,0.035,0.398,0.0101,0.1,0.149,118.139,7
0.573,0.683,0.176,0.461,0.0,0.0935,0.817,169.519,7
0.61,0.556,0.0262,0.00122,0.0232,0.282,0.397,95.032,7
0.381,0.804,0.0327,2.93e-05,0.074,0.103,0.837,85.301,7
0.47,0.834,0.042,0.0338,0.021,0.0812,0.747,168.794,7
0.58,0.891,0.043,0.205,0.0075,0.166,0.968,169.963,7
0.324,0.88,0.0551,0.00107,0.693,0.105,0.165,171.175,7
0.585,0.682,0.0407,0.0122,0.0,0.256,0.587,120.028,7
0.45,0.957,0.125,5.01e-06,7.34e-05,0.149,0.377,107.45,7
0.565,0.898,0.0412,0.00491,0.00296,0.254,0.864,97.021,7
0.475,0.686,0.0355,0.0176,0.0,0.112,0.385,97.931,7
0.691,0.722,0.0952,0.732,2.28e-06,0.084,0.835,122.655,7
0.59,0.813,0.187,0.498,2.19e-06,0.663,0.814,150.997,7
0.477,0.0612,0.0346,0.984,0.871,0.107,0.183,112.879,7
0.365,0.357,0.0343,0.744,1.97e-05,0.11,0.117,118.436,7
0.4,0.985,0.144,6.45e-05,1.52e-06,0.105,0.235,108.342,7
0.57,0.681,0.0447,0.399,0.0,0.582,0.446,120.133,7
0.761,0.637,0.0268,0.439,0.0082,0.102,0.656,125.115,7
0.127,0.804,0.059,0.228,0.28,0.114,0.318,76.104,7
0.19,0.741,0.0467,0.000562,0.00841,0.067,0.103,166.874,7
0.551,0.32,0.03,0.798,1.92e-06,0.0992,0.459,130.368,7
0.262,0.573,0.0303,0.053,0.00137,0.268,0.146,135.065,7
0.328,0.744,0.11,0.248,0.000551,0.12,0.259,177.28,7
0.957,0.49,0.0589,0.177,0.0153,0.122,0.984,106.919,7
0.595,0.847,0.288,0.204,0.0,0.17,0.546,150.343,7
0.548,0.672,0.0394,0.00817,0.00125,0.102,0.603,143.87,7
0.434,0.725,0.0734,0.00127,0.0481,0.667,0.372,133.584,7
0.843,0.725,0.0746,0.368,0.00123,0.0687,0.975,126.071,7
0.338,0.828,0.1,0.00198,0.023,0.0996,0.198,176.842,7
0.487,0.914,0.0461,0.000873,1.37e-06,0.28,0.704,157.919,7
0.448,0.942,0.0478,0.00262,0.0286,0.065,0.786,171.979,7
0.595,0.776,0.0361,0.0932,0.000253,0.13,0.688,108.024,7
0.279,0.735,0.127,0.341,0.000567,0.2,0.462,203.795,7
0.192,0.943,0.0828,0.0249,7.61e-06,0.135,0.218,136.369,7
0.379,0.952,0.128,0.00345,0.00102,0.628,0.474,108.712,7
0.716,0.736,0.0363,0.165,0.000171,0.0747,0.945,98.01,7
0.217,0.99,0.115,0.0651,0.0588,0.349,0.129,145.173,7
0.407,0.792,0.0348,0.578,0.0113,0.115,0.673,153.485,7
0.246,0.369,0.0311,0.527,0.506,0.169,0.224,157.35,7
0.676,0.574,0.0388,0.582,3.71e-05,0.297,0.684,126.981,7
0.668,0.571,0.0617,0.401,0.0116,0.0667,0.979,75.364,7
0.448,0.42,0.0797,0.526,0.00055,0.223,0.325,183.337,7
0.653,0.436,0.0501,0.00157,0.000344,0.059,0.846,155.022,7
0.383,0.431,0.0275,0.737,0.418,0.0909,0.453,178.784,7
0.504,0.769,0.0319,0.00627,0.0,0.444,0.497,105.018,7
0.56,0.929,0.0522,0.0286,0.11,0.0854,0.792,157.967,7
0.646,0.67,0.0417,0.0482,0.0,0.113,0.337,124.925,7
0.526,0.737,0.0355,0.0525,0.114,0.125,0.653,90.365,7
0.446,0.366,0.0264,0.696,0.0,0.136,0.131,91.19,7
0.501,0.798,0.0815,0.00683,0.46,0.0804,0.562,115.217,7
0.355,0.858,0.0453,0.187,0.00758,0.0702,0.5,92.273,7
0.329,0.43,0.0288,0.0109,0.0877,0.098,0.099,143.382,7
0.528,0.913,0.125,0.0323,0.334,0.169,0.298,119.977,7
0.672,0.629,0.076,0.0315,0.0528,0.108,0.968,164.893,7
0.537,0.761,0.0434,0.474,0.000898,0.485,0.832,128.739,7
0.386,0.857,0.0653,0.00418,0.00699,0.128,0.366,148.092,7
0.555,0.397,0.0372,0.709,0.88,0.101,0.536,141.716,7
0.367,0.493,0.0321,0.22,0.000119,0.358,0.421,100.584,7
0.154,0.873,0.0806,0.000146,0.897,0.282,0.341,174.744,7
0.224,0.9,0.0891,1.4e-05,0.00232,0.452,0.188,118.283,7
0.0932,0.971,0.104,0.0142,0.498,0.17,0.171,174.401,7
0.483,0.684,0.0586,0.282,0.138,0.106,0.187,179.948,7
0.157,0.221,0.037,0.316,0.919,0.141,0.162,84.951,7
0.451,0.688,0.0451,0.0464,8.43e-05,0.127,0.625,128.494,7
0.0933,0.88,0.0571,0.0236,0.0129,0.215,0.445,192.496,7
0.523,0.835,0.115,0.0775,1.41e-05,0.0814,0.437,139.978,7
0.581,0.382,0.0276,0.301,0.723,0.103,0.179,115.486,7
0.321,0.812,0.0496,0.00394,0.0816,0.116,0.445,158.924,7
0.343,0.416,0.0276,0.405,0.0204,0.337,0.0914,73.859,7
0.44,0.452,0.0268,0.222,0.0458,0.111,0.6,135.344,7
0.345,0.845,0.0664,0.0101,0.542,0.65,0.711,112.433,7
0.228,0.694,0.0891,0.0469,0.0,0.38,0.138,165.26,7
0.774,0.413,0.0494,0.537,8.48e-05,0.0462,0.488,66.143,7
0.229,0.365,0.0308,0.838,0.00048,0.121,0.396,98.424,7
0.587,0.74,0.0396,0.0458,0.0335,0.305,0.89,94.014,7
0.28,0.416,0.0382,0.766,0.031,0.602,0.287,181.037,7
0.568,0.713,0.0282,0.292,0.000173,0.0904,0.473,119.393,7
0.407,0.476,0.0275,0.0154,2.64e-05,0.377,0.178,60.753,7
0.443,0.46,0.0298,0.747,0.048,0.135,0.36,120.123,7
0.637,0.92,0.0438,0.000797,6.97e-05,0.0546,0.787,129.982,7
0.343,0.783,0.0651,0.101,0.295,0.0954,0.256,135.859,7
0.51,0.872,0.0409,0.0296,0.00157,0.106,0.602,176.006,7
0.504,0.928,0.058,0.000812,8.78e-05,0.0335,0.666,120.074,7
0.364,0.834,0.0683,0.000361,0.144,0.114,0.545,129.972,7
0.617,0.421,0.0318,0.541,0.00227,0.125,0.39,131.653,7
0.489,0.768,0.0503,4.49e-05,6.27e-05,0.216,0.755,53.544,7
0.516,0.748,0.0281,0.292,0.763,0.11,0.719,93.927,7
0.508,0.91,0.0786,0.00134,0.465,0.15,0.491,100.058,7
0.516,0.881,0.0589,0.0787,0.747,0.168,0.688,89.472,7
0.25,0.617,0.0336,0.677,0.351,0.281,0.599,170.684,7
0.22,0.963,0.108,0.151,0.88,0.156,0.54,166.65,7
0.303,0.913,0.0527,0.00816,0.961,0.753,0.549,159.279,7
0.44,0.452,0.0268,0.222,0.0458,0.111,0.6,135.344,7
0.345,0.845,0.0664,0.0101,0.542,0.65,0.711,112.433,7
0.228,0.694,0.0891,0.0469,0.0,0.38,0.138,165.26,7
0.774,0.413,0.0494,0.537,8.48e-05,0.0462,0.488,66.143,7
0.229,0.365,0.0308,0.838,0.00048,0.121,0.396,98.424,7
0.587,0.74,0.0396,0.0458,0.0335,0.305,0.89,94.014,7
0.28,0.416,0.0382,0.766,0.031,0.602,0.287,181.037,7
0.568,0.713,0.0282,0.292,0.000173,0.0904,0.473,119.393,7
0.568,0.88,0.0474,0.195,0.0,0.123,0.771,159.905,1
0.623,0.742,0.0674,0.0808,0.0,0.0806,0.426,124.991,1
0.641,0.731,0.0339,0.0306,0.0,0.258,0.505,123.048,1
0.463,0.875,0.0907,0.0422,1.55e-06,0.0537,0.46,160.127,1
0.548,0.929,0.0543,0.288,0.317,0.0376,0.538,123.809,1
0.693,0.76,0.0353,0.00169,0.000977,0.121,0.751,115.0,1
